fecha,pozo,campo,petroleo_bbl,gas_mscf,agua_bbl,presion_cabezal_psi,presion_linea_psi,temperatura_c,choke_percent,horas_operativas,liquido_total,corte_agua,gas_petroleo_ratio,produccion_equivalente,gas_agua_ratio,indice_productividad,eficiencia_termica,indice_trabajo,prod_por_choke
2022-02-02,POZO-A,CAMPO-A,1145.824315308689,1442.6827970786974,258.43909002699985,1718.172414998064,771.7876200671305,80.32001424910189,53.720959857499686,22.797019362604345,1404.2634053356887,0.1840388982900398,1.259078532200666,1386.2714481551384,5.582293285926585,0.6668855263340845,17.259352617341438,0.016234147579424194,21.329185449182305
2022-02-03,POZO-A,CAMPO-A,1018.9139206145308,1216.969712474806,205.5465416050349,1786.9861653407008,809.2275651598518,83.05748366101419,49.09387913390948,22.199961435602354,1224.4604622195657,0.1678670303755198,1.1943793168914831,1221.7422060269985,5.920652826225884,0.5701856793168111,14.709598126200687,0.018130402835025587,20.754398279168775
2022-02-04,POZO-A,CAMPO-A,1242.942115666375,1553.421354398323,230.68380248195007,1826.076241030348,877.1054976283938,82.95891513335897,46.75313480839287,22.936475425384646,1473.6259181483251,0.1565416294874986,1.2497938036040332,1501.8456747327623,6.733985384690679,0.6806627717608633,18.10348739877444,0.015564652564068174,26.58521446230914
2022-02-05,POZO-A,CAMPO-A,996.13522351621,1115.6408852797338,193.8656601137922,1825.1357215450275,900.3046444079562,81.02856156152062,56.60652016136506,24.0,1190.0008836300024,0.1629121984535175,1.1199693163561533,1182.0753710628323,5.75471119859439,0.5457869306688897,14.588379063910029,0.020168052251179784,17.597535066218214
2022-02-06,POZO-A,CAMPO-A,1166.1020662516514,1369.353728354293,207.46052805468503,1834.9920754235284,903.07517883182,85.7964421861603,57.09801502256818,22.54269834491321,1373.5625943063365,0.1510382773341718,1.174300061705558,1394.3276876440336,6.600550674359326,0.6354807096278644,16.251579344265053,0.01641184641919978,20.422812698317898
2022-02-07,POZO-A,CAMPO-A,904.2822282334688,1085.4008588660715,243.8076766990825,1953.9711269058648,860.4183115296571,85.75162366364336,46.99788217130647,22.957176618688425,1148.0899049325512,0.2123593942004096,1.2002899371210924,1085.182371377814,4.451873187757407,0.46279201149988836,12.65494838481881,0.019995974635834055,19.24091440838495
2022-02-08,POZO-A,CAMPO-A,978.4667572631852,1176.5091384040593,196.0839461113085,1837.753430151398,851.2031262905731,73.08277074415447,40.66730024319692,23.0580227348084,1174.5507033744937,0.1669437901215824,1.20240072508422,1174.5516136638616,6.000027854071262,0.5324254827714167,16.071525500527198,0.01963135577592565,24.060283112274444
2022-02-09,POZO-A,CAMPO-A,1159.8811001299946,1369.3540465820313,245.1041391524648,1767.7843364709352,829.6263474600592,88.38784145971336,55.03756844918461,23.848430882205285,1404.9852392824594,0.1744531773712029,1.1805986375918702,1388.1067745603332,5.586825466583561,0.6561213809855841,15.704725351767118,0.01697415048601146,21.07435217093386
2022-02-10,POZO-A,CAMPO-A,1223.2846356657178,1499.0840594162362,223.2423451580137,1888.408716828836,838.9180538083319,73.59383696249216,46.57685087119998,20.753110666015395,1446.5269808237315,0.1543298867684357,1.2254580951230756,1473.131978901757,6.71505246173241,0.647785950554154,20.01705631481823,0.01434685349193932,26.26379011858261
2022-02-11,POZO-A,CAMPO-A,1153.6459564829777,1330.994126310443,198.07036740477523,1910.747048892464,772.4407141835733,87.10861970481322,53.95312799581384,22.393299705234703,1351.7163238877529,0.146532496430237,1.1537284197381767,1375.4783108680515,6.719804399566911,0.603766970176231,15.790381199118563,0.01656656748867838,21.38237391115651
2022-02-12,POZO-A,CAMPO-A,1117.619304852679,1334.02419157215,222.2005124816872,1668.8392184863008,759.0900558288846,87.61842953886476,40.14948091144082,23.211283692279476,1339.8198173343662,0.1658435780743753,1.19363023328234,1339.956670114704,6.003695386085549,0.6696986099514136,15.293091615164611,0.017324182992351465,27.83645714667776
2022-02-13,POZO-A,CAMPO-A,1093.7822074889918,1318.553430572385,229.2363600622875,1851.1400069849856,799.8312771294524,76.56849870542284,54.46298669149655,24.0,1323.0185675512794,0.173267681712564,1.2054990669480743,1313.541112584389,5.751938436878474,0.5908695200588701,17.155111237558582,0.01814033497989421,20.0830375624583
2022-02-14,POZO-A,CAMPO-A,950.9117774579236,1166.816074652446,222.45464256195183,1861.3172742310896,791.4907688737536,80.00708686189807,43.9441403535961,22.508097552493798,1173.3664200198757,0.1895866787786407,1.227049766668891,1145.3811232333312,5.245186439871657,0.5108810790200963,14.31599584684789,0.019182496761849153,21.639102956763317
2022-02-15,POZO-A,CAMPO-A,1040.3750866636813,1284.030847900862,178.84738033407146,1761.2436496640007,777.3385975336363,76.56985163872527,53.65382059533263,21.12344729395813,1219.2224669977527,0.1466897019823381,1.2341999192027429,1254.3802279804916,7.179478086301311,0.5907048050178393,16.382168714378018,0.017325342885103727,19.390512644204573
2022-02-16,POZO-A,CAMPO-A,1069.903921460808,1227.6526011610763,195.94282208413188,1928.370681331162,834.8193723728358,81.06036471540165,50.07136533918217,23.619711445966136,1265.84674354494,0.1547918996381851,1.1474419118726884,1274.5126883209875,6.265361436072201,0.5548227484573915,15.723007079917904,0.018659218871804596,21.367580336851326
2022-02-17,POZO-A,CAMPO-A,1250.461627276598,1423.8482441951364,205.76914350120248,1775.5944412967472,847.7652604285255,80.63076069395903,45.23030290301678,22.36463761117437,1456.2307707778004,0.1413025652460957,1.1386580868508218,1487.7696679757871,6.9196392615922795,0.7042495730969761,18.451638743962054,0.015357893858559927,27.646545501980142
2022-02-18,POZO-A,CAMPO-A,1163.269741800119,1459.8075312550682,209.4650582733888,1802.9576453471543,804.4203443145924,86.10455373023866,47.9648184353661,21.81033334090964,1372.7348000735078,0.1525896030771364,1.2549174785515074,1406.570997009297,6.969217411668548,0.6452008147846061,16.335616829465426,0.01588823517823088,24.2525621850869
2022-02-19,POZO-A,CAMPO-A,908.9015130193128,1107.297516222155,223.6016397701341,1772.892817571613,873.876504052763,88.7924599936877,53.43159228478351,22.375654610286777,1132.503152789447,0.1974401918611751,1.2182810792599337,1093.4510990563388,4.9520992661792365,0.5126657990888945,12.314684142483188,0.019757697411414463,17.010563865942544
2022-02-20,POZO-A,CAMPO-A,1157.7893872169518,1351.9229378325144,214.9769494114316,1791.5579047581468,742.9155442933247,89.25333647938547,50.529472265576175,22.81547464234415,1372.7663366283834,0.1566012683115693,1.1676760495120906,1383.1098768557042,6.2886878873936825,0.646247260075721,15.496450120664747,0.01662007148163369,22.913150193450765
2022-02-21,POZO-A,CAMPO-A,1071.124608012886,1362.9071283915891,184.9510346917883,1680.1724913104797,790.3170270360141,79.4974043477603,52.92206490236242,22.395255335461787,1256.0756427046742,0.1472451406617026,1.27240763417807,1298.275796078151,7.3690159704313425,0.6375087162493916,16.331046362203995,0.017829543519559603,20.239660149108644
2022-02-22,POZO-A,CAMPO-A,1034.5412008809558,1247.23317277179,219.49713254889608,1645.5949117405703,764.1588839698597,81.29477818448969,59.88220292257743,20.79443394290093,1254.038333429852,0.1750322352176918,1.2055906248196957,1242.4133963429208,5.682229914752764,0.6286730674116549,15.2828191931762,0.016581976314892388,17.27627158637649
2022-02-23,POZO-A,CAMPO-A,1187.6125402542757,1484.0999075083218,224.34040557710964,1948.8505063224973,706.673169146347,73.95564600916558,42.17879194144474,23.89706619688713,1411.952945831385,0.1588866018796495,1.2496499129173615,1434.9625248389957,6.615392816512545,0.6093912983070794,19.403015216189928,0.016924831856075826,28.156627669730188
2022-02-24,POZO-A,CAMPO-A,1236.373055333053,1487.0235904701683,223.56027654320988,1704.5038651681673,795.865965707865,78.37473293204309,58.08606287484312,24.0,1459.9333318762626,0.1531304694960946,1.2027305060199618,1484.2103204114142,6.651555515421611,0.7253565571768719,18.937357294707958,0.016439106824936944,21.28519293857188
2022-02-25,POZO-A,CAMPO-A,1222.8506332799857,1570.458156180082,234.21612107028983,1689.8607650543693,793.9126245808358,87.25887534250937,50.52177968761607,23.651521991339507,1457.0667543502757,0.1607449489675096,1.2842600015406034,1484.593659309999,6.70516678785222,0.7236398752891585,17.013669423112066,0.016232284430843402,24.204425118059167
2022-02-26,POZO-A,CAMPO-A,1008.8369988163016,1298.371440701722,229.5152509775125,1573.4609886396286,875.6724871621066,90.5423437776484,45.50607975838436,21.862314329575185,1238.352249793814,0.1853392288145209,1.286998238788962,1225.2322389332553,5.657015972454633,0.6411579353413233,13.532146262329476,0.017654358308159302,22.169279449531718
2022-02-27,POZO-A,CAMPO-A,1070.8858723387214,1272.614839382512,222.2569734427687,1724.7038252310497,831.5405842277389,76.32176751969781,43.34843187130505,22.79850846605248,1293.14284578149,0.1718734895899696,1.188375785183562,1282.98834556914,5.725871362637857,0.620910011720569,16.810254626742164,0.01763030939731532,24.704143289843095
2022-02-28,POZO-A,CAMPO-A,1146.193395228673,1424.010621822125,211.90688453694523,1656.0910206592505,748.7906587835398,79.55953392113896,49.054398046114834,22.99347868477054,1358.100279765618,0.1560318392493935,1.2423825052124176,1383.5284988656936,6.7199828119499045,0.6921077289413722,17.389851733383395,0.01693061920931109,23.36576211069117
2022-03-01,POZO-A,CAMPO-A,1221.9597918807422,1498.6205477361475,180.32807023221767,1952.4015160136369,892.7046283167094,82.41742248978794,54.6082505596223,23.59879438956191,1402.2878621129598,0.1285956151403181,1.2264074134792862,1471.7298831701,8.310522847642618,0.6258752525329463,17.857023899921852,0.01682878032902843,22.376834624038796
2022-03-02,POZO-A,CAMPO-A,1045.848225366026,1323.4494483158485,222.37700694268312,1888.9817089342637,861.0516847762676,83.97709766892544,49.36225439811233,23.66834048871808,1268.225232308709,0.1753450422507857,1.2654316527167866,1266.4231334186672,5.951377197270053,0.5536571478799965,15.08057754521909,0.018662568671364184,21.187205449150245
2022-03-03,POZO-A,CAMPO-A,1079.5269750781829,1247.186197064814,218.17601377476063,1718.9849654822276,829.1048851734308,78.55435146458056,57.55577465123674,22.265826201221504,1297.7029888529432,0.1681247678774395,1.1553080431125762,1287.3913412556517,5.716422146901892,0.6280025693973087,16.38854267463623,0.01715787540945911,18.756188785915096
2022-03-04,POZO-A,CAMPO-A,967.5049318340988,1195.3084912008403,219.69171835407,2012.8435805344309,788.6757950575084,84.74798033775318,42.74412154974221,23.08199555641356,1187.1966501881689,0.1850508239888052,1.2354546750835622,1166.7230137009055,5.440844562353509,0.4806657314013522,13.766971307765298,0.019442436560745936,22.634806770053597
2022-03-05,POZO-A,CAMPO-A,955.1815653105748,1199.139102715169,188.96331607316773,1885.5765486991595,752.0280381638261,80.28300579447551,49.93955526076973,23.45728040461524,1144.1448813837424,0.1651568076279232,1.255404361081102,1155.0380824297697,6.345883040340248,0.5065726798360666,14.387080690360138,0.02050201926896332,19.126753538811
2022-03-06,POZO-A,CAMPO-A,1194.692842407515,1345.694436567862,193.1155674554435,1754.716861649138,781.3896611964474,82.60368268498725,43.73803277793441,24.0,1387.8084098629583,0.1391514607369421,1.1263936543354964,1418.9752485021586,6.968337427682244,0.6808465049368164,17.178111221911045,0.01729345335381699,27.314736546867074
2022-03-07,POZO-A,CAMPO-A,1258.4040796934755,1450.921969998882,236.03843099312803,1537.0594285126426,854.4374309852093,85.43031384897522,51.81815941312484,23.704506539824724,1494.4425106866036,0.1579441358936471,1.1529857487050583,1500.2244080266223,6.146973456373822,0.8187087996403549,17.560797103926575,0.015861772112554517,24.285001511935963
2022-03-08,POZO-A,CAMPO-A,1085.4817402394071,1200.6164793992834,214.42321179555444,2015.894257259074,894.2293152967304,82.7531527874626,54.4344369504865,23.78905668737552,1299.9049520349615,0.1649529924937061,1.1060678728086968,1285.5844868059544,5.599284094970241,0.5384616461556325,15.535172298604255,0.018300612402571803,19.94108511174204
2022-03-09,POZO-A,CAMPO-A,1213.0167241581642,1442.149727267569,229.0835353445712,1647.6427533236404,877.1621764136095,80.56045451192315,47.89619103159473,23.08382662792936,1442.1002595027353,0.1588540975809572,1.1888951722973349,1453.3750120360924,6.295300642616632,0.7362134308006123,18.040799556573866,0.01600708860276408,25.32595386046455
2022-03-10,POZO-A,CAMPO-A,1134.4610610198115,1397.230386013572,216.25936131755773,1621.860125304311,775.5575289106863,82.21486484352074,36.978930716864326,24.0,1350.7204223373694,0.1601066791774194,1.23162480760472,1367.3327920220738,6.4609012876989995,0.6994814431404506,16.631211334160962,0.017768295794675946,30.678579370128674
2022-03-11,POZO-A,CAMPO-A,1012.1244660924432,1289.667211915733,216.52785515160505,1888.457043200964,744.0191283355495,82.34081025471092,50.99474073398248,23.409762795959494,1228.6523212440484,0.1762319994092095,1.274217998992567,1227.0690014117322,5.956126111408411,0.5359531315453575,14.902318760477932,0.01905320357207024,19.84762451038351
2022-03-12,POZO-A,CAMPO-A,1131.382541976292,1361.363789392539,234.9384135127049,2029.9752406339276,807.0443123455602,80.95145653705814,52.18369275866755,22.13891208982643,1366.320955488997,0.1719496525094442,1.2032745237649831,1358.2765068750489,5.79455598187616,0.5573380991696135,16.778901393247374,0.016203302745878667,21.68076811291537
2022-03-13,POZO-A,CAMPO-A,1271.057821016138,1606.70016249793,206.0921146212561,1924.227281851052,711.5780317218574,81.52558786049018,52.02147377480849,24.0,1477.149935637394,0.1395201053387493,1.2640653603102534,1538.8411814324595,7.796029292293054,0.6605549318443382,18.8755606898019,0.016247504346702583,24.43332971530788
2022-03-14,POZO-A,CAMPO-A,1080.6748001463095,1227.8046872648272,218.57596357426507,1841.990912005236,816.158385709239,90.83002501480502,56.17891095911077,23.697903272539023,1299.250763720575,0.1682323148676427,1.1361463107112315,1285.3089146904476,5.617290516244979,0.5866884538370826,14.15070528144131,0.018239668533791713,19.236307391805212
2022-03-15,POZO-A,CAMPO-A,1271.2137804346055,1440.2874145537687,207.6488484654388,1844.8754341665287,792.6198706850665,85.65776678859166,44.64473160175476,22.55695597887152,1478.8626289000442,0.1404111811384975,1.1330017316688936,1511.2616828602336,6.936168561481289,0.6890512805862743,17.64301988621902,0.015252908240469262,28.473993119148698
2022-03-16,POZO-A,CAMPO-A,767.5718682696727,918.3088569787762,208.4455035463991,1870.5415558780307,776.6981749065878,81.39130288962991,53.40108052725225,22.52050703260076,976.0173718160718,0.213567411365379,1.1963815962261724,920.623344432802,4.405510511644904,0.4103474022577248,11.311077618221773,0.023073879300628576,14.373714177524118
2022-03-17,POZO-A,CAMPO-A,1179.0564394671972,1434.070999807602,211.1933274300792,1860.8928589786765,720.2648466366602,86.36816137417058,55.96253756238988,23.29657554514076,1390.2497668972762,0.1519103491032514,1.2162869832216372,1418.068272768464,6.790323431418007,0.6335971648116834,16.41887763043841,0.016757115231987026,21.06867363104693
2022-03-18,POZO-A,CAMPO-A,1089.3627615069558,1305.6005764036422,222.0610553832536,1812.9191423969376,825.6800053284858,81.22812236418451,41.10706207996742,23.463184795267583,1311.4238168902093,0.1693282160376108,1.198499363607359,1306.9628575742297,5.879466681585907,0.6008887743700819,16.090029161507516,0.017891382246592133,26.50062316270059
2022-03-19,POZO-A,CAMPO-A,1041.5273188735628,1146.4606776462815,208.2852861133089,1795.0201103951874,773.3649580169044,88.77581495348772,51.59825912959489,23.197292265631205,1249.8126049868715,0.1666532128754588,1.1007495020737494,1232.6040984812764,5.504280686551222,0.580231559993087,13.884458274216623,0.018560616346060037,20.185318970891025
2022-03-20,POZO-A,CAMPO-A,1086.9126920042547,1299.8392284294664,243.21752849740216,1778.140687210048,741.5041582144856,84.77051232650773,47.47910084496164,23.311308673442884,1330.1302205016568,0.1828524190704223,1.1959003128692678,1303.5525634091655,5.3443484787460545,0.6112636080048597,15.377429339913814,0.017525583821899074,22.89244473170336
2022-03-21,POZO-A,CAMPO-A,835.8884342865337,937.8426461185976,200.45267652306336,1708.8035411133324,656.3868893359175,82.39703430449583,49.592386634491774,24.0,1036.341110809597,0.1934234533709352,1.1219710761031,992.1955419729666,4.678623715012819,0.4891659071246595,12.041641429791477,0.02315839808887928,16.855176590859386
2022-03-22,POZO-A,CAMPO-A,1046.5334870977144,1289.3238119587593,214.85007570706267,1755.9324923133229,798.6242547474682,85.18250403986622,51.73838241769168,24.0,1261.383562804777,0.1703289007741056,1.231994797925062,1261.420789090841,6.001039598034342,0.5959987025007875,14.808449262074806,0.019026726451575344,20.22741025509637
2022-03-23,POZO-A,CAMPO-A,1114.2471332570617,1355.4264722133164,210.03584318843608,1614.5043185804614,888.6125798334872,75.09904068991378,47.56385717943224,23.190635591265025,1324.2829764454978,0.1586034457319631,1.216450490881015,1340.1515452926144,6.453310309504078,0.6901481280872346,17.84512202793829,0.017511843015237505,23.426340909519194
2022-03-24,POZO-A,CAMPO-A,1247.2425195809788,1449.697034180807,248.01324784522907,1773.766037320525,883.0629607273935,77.32821098263294,46.62145960419194,23.94131058076748,1495.2557674262075,0.1658667722593945,1.1623216907870044,1488.8586919444465,5.845240311862212,0.7031606724554723,19.253758402335567,0.01601151528877083,26.75254121535126
